key,press_time,release_time,platform_id,session_id,user_ids
'e',1.652367839953777e+18,1.652367808754066e+18,2,1,9
"""comma""",1.652367840155187e+18,1.652367840218484e+18,2,1,9
Key.space,1.652367840270444e+18,1.652367840358548e+18,2,1,9
Key.shift,1.652367843888254e+18,1.652367781105212e+18,2,1,9
'v',1.652367844278556e+18,1.652367844390477e+18,2,1,9
'e',1.652367844444732e+18,1.6523678106723e+18,2,1,9
'n',1.652367844568525e+18,1.652367831622535e+18,2,1,9
Key.space,1.652367844657679e+18,1.652367844757996e+18,2,1,9
'e',1.652367844972601e+18,1.652367812803306e+18,2,1,9
Key.space,1.652367845056019e+18,1.652367845160182e+18,2,1,9
Key.space,1.652367845823798e+18,1.65236784592815e+18,2,1,9
Key.space,1.652367847768844e+18,1.652367847878591e+18,2,1,9
Key.space,1.652367848318249e+18,1.652367848413166e+18,2,1,9
'g',1.65236784942681e+18,1.652367832698894e+18,2,1,9
Key.space,1.652367849817801e+18,1.652367849914266e+18,2,1,9
'-',1.652367850623521e+18,1.652367850701738e+18,2,1,9
'g',1.652367850968095e+18,1.652367849518525e+18,2,1,9
'd',1.652367851569268e+18,1.652367815152516e+18,2,1,9
Key.space,1.652367851684391e+18,1.652367851772895e+18,2,1,9
Key.space,1.652367852165391e+18,1.652367852269507e+18,2,1,9
'e',1.652367852905679e+18,1.65236781341939e+18,2,1,9
Key.space,1.652367853252082e+18,1.652367853348471e+18,2,1,9
'e',1.652367856939351e+18,1.652367814447835e+18,2,1,9
'e',1.652367857244992e+18,1.652367820937442e+18,2,1,9
'n',1.652367857378276e+18,1.652367832004556e+18,2,1,9
'e',1.652367858236035e+18,1.652367830445245e+18,2,1,9
Key.space,1.65236785832407e+18,1.65236785840801e+18,2,1,9
'n',1.652367858690025e+18,1.652367832547132e+18,2,1,9
Key.space,1.652367858773998e+18,1.652367858862135e+18,2,1,9
'e',1.652367859073211e+18,1.652367839661e+18,2,1,9
Key.space,1.652367859125111e+18,1.652367859241382e+18,2,1,9
'g',1.652367859538564e+18,1.652367851060973e+18,2,1,9
Key.space,1.652367860253508e+18,1.652367860346129e+18,2,1,9
Key.shift,1.652367862861103e+18,1.652367793603099e+18,2,1,9
'e',1.652367864114043e+18,1.652367840037317e+18,2,1,9
Key.space,1.652367864384862e+18,1.652367864473057e+18,2,1,9
'e',1.652367866418589e+18,1.652367844176262e+18,2,1,9
'e',1.652367866818068e+18,1.652367844540875e+18,2,1,9
Key.space,1.652367866926669e+18,1.652367867018351e+18,2,1,9
'e',1.652367868629547e+18,1.65236784506888e+18,2,1,9
'd',1.652367868718488e+18,1.652367821103635e+18,2,1,9
Key.space,1.652367868806149e+18,1.652367868900178e+18,2,1,9
Key.space,1.652367869314569e+18,1.65236786941089e+18,2,1,9
Key.space,1.652367869835875e+18,1.65236786994448e+18,2,1,9
'd',1.652367870167772e+18,1.652367851673784e+18,2,1,9
'e',1.652367870314658e+18,1.652367852997218e+18,2,1,9
'n',1.652367871012734e+18,1.6523678350536e+18,2,1,9
Key.left,1.652367872692291e+18,1.652367872768784e+18,2,1,9
Key.left,1.652367872819433e+18,1.652367872899789e+18,2,1,9
Key.left,1.652367872974487e+18,1.652367873054888e+18,2,1,9
Key.left,1.652367873126526e+18,1.652367873194658e+18,2,1,9
Key.left,1.652367873272365e+18,1.652367873352842e+18,2,1,9
Key.left,1.652367873428615e+18,1.652367873524721e+18,2,1,9
Key.left,1.652367873612597e+18,1.652367873697223e+18,2,1,9
Key.left,1.652367873830082e+18,1.652367873902709e+18,2,1,9
Key.left,1.652367874001399e+18,1.65236787406182e+18,2,1,9
Key.left,1.652367874186375e+18,1.652367874288078e+18,2,1,9
Key.space,1.652368248183316e+18,1.652368248283522e+18,2,2,9
Key.space,1.652368248875974e+18,1.652368248984628e+18,2,2,9
Key.space,1.652368250527144e+18,1.652368250630937e+18,2,2,9
Key.space,1.65236825144683e+18,1.652368251568191e+18,2,2,9
'l',1.652368252122185e+18,1.652368249980605e+18,2,2,9
Key.space,1.652368252269203e+18,1.652368252362733e+18,2,2,9
'v',1.65236825263889e+18,1.652368252727391e+18,2,2,9
Key.space,1.652368252853883e+18,1.652368252945997e+18,2,2,9
'l',1.652368254010877e+18,1.652368250460421e+18,2,2,9
Key.space,1.652368254612022e+18,1.652368254700507e+18,2,2,9
'd',1.652368255283531e+18,1.652368252304746e+18,2,2,9
Key.space,1.652368255375736e+18,1.652368255467447e+18,2,2,9
Key.space,1.652368256027247e+18,1.652368256139255e+18,2,2,9
Key.space,1.652368260211697e+18,1.652368260328147e+18,2,2,9
Key.space,1.652368272884453e+18,1.652368272978198e+18,2,2,9
'=',1.652368274899634e+18,1.652368274946019e+18,2,2,9
'=',1.652368275368691e+18,1.652368275453163e+18,2,2,9
'=',1.652368275537543e+18,1.652368275613731e+18,2,2,9
'=',1.652368275690714e+18,1.652368275767527e+18,2,2,9
'l',1.652368281294437e+18,1.6523682521903e+18,2,2,9
'l',1.652368281888469e+18,1.652368254085893e+18,2,2,9
Key.space,1.652368282120165e+18,1.652368282216513e+18,2,2,9
'd',1.652368282339258e+18,1.65236825397456e+18,2,2,9
'l',1.652368283857094e+18,1.652368281361847e+18,2,2,9
Key.space,1.652368284205019e+18,1.652368284312427e+18,2,2,9
Key.space,1.652368287423836e+18,1.652368287557283e+18,2,2,9
'k',1.652368287986581e+18,1.652368248817727e+18,2,2,9
'n',1.65236828816987e+18,1.652368218137992e+18,2,2,9
Key.space,1.652368288303361e+18,1.65236828842325e+18,2,2,9
'l',1.652368289463042e+18,1.652368281964647e+18,2,2,9
'k',1.652368289609909e+18,1.652368288104237e+18,2,2,9
'n',1.65236828990027e+18,1.652368248749811e+18,2,2,9
'g',1.652368289938963e+18,1.65236821877645e+18,2,2,9
Key.space,1.65236829003697e+18,1.652368290146836e+18,2,2,9
'n',1.652368290288056e+18,1.652368253847534e+18,2,2,9
Key.space,1.652368290359922e+18,1.652368290469854e+18,2,2,9
'g',1.652368291253533e+18,1.652368290026749e+18,2,2,9
Key.space,1.652368291523672e+18,1.652368291620296e+18,2,2,9
'n',1.652368291961196e+18,1.652368260208072e+18,2,2,9
'd',1.652368292080969e+18,1.652368255330081e+18,2,2,9
Key.space,1.652368292209148e+18,1.652368292306668e+18,2,2,9
'l',1.652368292469807e+18,1.652368283925595e+18,2,2,9
'n',1.652368293190635e+18,1.652368283262278e+18,2,2,9
'g',1.652368293274123e+18,1.652368291348352e+18,2,2,9
Key.space,1.652368293370857e+18,1.652368293479138e+18,2,2,9
'n',1.652368294136402e+18,1.652368288264405e+18,2,2,9
'e',1.652368294224554e+18,1.652368252866303e+18,2,2,9
Key.space,1.652368294320099e+18,1.652368294433937e+18,2,2,9
'n',1.652368294688747e+18,1.652368289991212e+18,2,2,9
Key.space,1.652368294778051e+18,1.652368294892982e+18,2,2,9
'n',1.652368295398779e+18,1.652368290375162e+18,2,2,9
'n',1.652368296136082e+18,1.652368292025356e+18,2,2,9
'l',1.652368296355855e+18,1.652368289539525e+18,2,2,9
Key.space,1.652368296472771e+18,1.652368296556222e+18,2,2,9
'e',1.652368297342425e+18,1.652368254444167e+18,2,2,9
'l',1.652368297489347e+18,1.652368292553767e+18,2,2,9
'e',1.652368297597576e+18,1.652368272151024e+18,2,2,9
'v',1.652368298173519e+18,1.652368298269852e+18,2,2,9
'n',1.652368298810505e+18,1.652368293266749e+18,2,2,9
Key.space,1.65236829888832e+18,1.65236829899436e+18,2,2,9
Key.space,1.652368299377472e+18,1.652368299469308e+18,2,2,9
'k',1.652368300237996e+18,1.652368289678195e+18,2,2,9
'n',1.652368300519939e+18,1.652368294205325e+18,2,2,9
'g',1.652368300557347e+18,1.652368293360308e+18,2,2,9
Key.space,1.652368300702877e+18,1.652368300805557e+18,2,2,9
Key.space,1.652368300931673e+18,1.652368301031352e+18,2,2,9
'k',1.652368301948657e+18,1.652368300264586e+18,2,2,9
'e',1.652368302053379e+18,1.652368281498735e+18,2,2,9
Key.space,1.652368302205434e+18,1.652368302298788e+18,2,2,9
Key.space,1.652368303203337e+18,1.65236830330368e+18,2,2,9
Key.space,1.652368303759364e+18,1.65236830384421e+18,2,2,9
'n',1.652368304052299e+18,1.652368294777141e+18,2,2,9
Key.space,1.652368304136786e+18,1.65236830423153e+18,2,2,9
'g',1.652368305436509e+18,1.652368300670211e+18,2,2,9
'd',1.652368305796022e+18,1.652368282390701e+18,2,2,9
Key.space,1.652368305893622e+18,1.65236830599854e+18,2,2,9
Key.space,1.652368312348143e+18,1.652368312436663e+18,2,2,9
'd',1.652368313236576e+18,1.652368292177046e+18,2,2,9
Key.space,1.652368313339007e+18,1.652368313436466e+18,2,2,9
'e',1.652368314840272e+18,1.652368281874418e+18,2,2,9
Key.space,1.652368314945947e+18,1.652368315039725e+18,2,2,9
Key.space,1.652368315295775e+18,1.652368315372445e+18,2,2,9
'n',1.652368316536413e+18,1.652368295455027e+18,2,2,9
Key.space,1.652368316895609e+18,1.652368316997336e+18,2,2,9
'k',1.652368319348818e+18,1.652368302022582e+18,2,2,9
Key.space,1.652368319964481e+18,1.652368320045239e+18,2,2,9
'n',1.652368323044225e+18,1.6523682962069e+18,2,2,9
'e',1.652368323689431e+18,1.652368282911753e+18,2,2,9
'd',1.652368324002834e+18,1.652368305875906e+18,2,2,9
"""comma""",1.652368324145475e+18,1.652368324229863e+18,2,2,9
Key.space,1.652368324269826e+18,1.652368324381739e+18,2,2,9
'e',1.652368324648537e+18,1.65236828317797e+18,2,2,9
Key.space,1.652368324748056e+18,1.652368324840793e+18,2,2,9
'l',1.6523683256139e+18,1.652368296416167e+18,2,2,9
'd',1.652368325697357e+18,1.652368313330782e+18,2,2,9
Key.space,1.652368325773139e+18,1.652368325873702e+18,2,2,9
'v',1.652368326147407e+18,1.652368326247927e+18,2,2,9
'e',1.652368326304573e+18,1.65236829150415e+18,2,2,9
Key.space,1.652368326388717e+18,1.652368326480679e+18,2,2,9
'd',1.652368327669206e+18,1.652368324129049e+18,2,2,9
Key.space,1.652368327757732e+18,1.65236832783287e+18,2,2,9
'e',1.652368328125255e+18,1.652368293897133e+18,2,2,9
'n',1.652368328636179e+18,1.652368298893812e+18,2,2,9
'g',1.652368328723433e+18,1.652368305520844e+18,2,2,9
Key.space,1.652368328852916e+18,1.652368328952906e+18,2,2,9
'e',1.652368330287588e+18,1.652368294312821e+18,2,2,9
Key.space,1.652368330537405e+18,1.652368330622962e+18,2,2,9
'e',1.652368346080313e+18,1.652368297443228e+18,2,2,9
'e',1.652368369986647e+18,1.652368297686747e+18,2,2,9
"""comma""",1.652368393705055e+18,1.652368393813887e+18,2,2,9
Key.space,1.652368393864843e+18,1.652368393983544e+18,2,2,9
'e',1.652368394784672e+18,1.652368302162706e+18,2,2,9
'e',1.652368395264376e+18,1.652368314941816e+18,2,2,9
'l',1.65236839583204e+18,1.652368297561981e+18,2,2,9
'l',1.652368395942763e+18,1.652368325673658e+18,2,2,9
Key.space,1.652368396148958e+18,1.652368396237378e+18,2,2,9
'd',1.652368396368023e+18,1.652368325765554e+18,2,2,9
'n',1.65236839687695e+18,1.652368300601816e+18,2,2,9
'g',1.652368396961127e+18,1.652368328819842e+18,2,2,9
Key.space,1.652368397035947e+18,1.652368397129891e+18,2,2,9
Key.space,1.652368397544031e+18,1.652368397644338e+18,2,2,9
'd',1.652368398824842e+18,1.652368327756321e+18,2,2,9
Key.space,1.652368398924776e+18,1.652368399016131e+18,2,2,9
'e',1.652368399338015e+18,1.652368323819219e+18,2,2,9
'e',1.652368399467083e+18,1.652368324736514e+18,2,2,9
Key.space,1.652368794830087e+18,1.65236879493732e+18,2,3,9
Key.shift,1.652368816495499e+18,1.65236879353739e+18,2,3,9
Key.shift,1.652368842310626e+18,1.652368794552132e+18,2,3,9
Key.space,1.652368842543106e+18,1.652368842676003e+18,2,3,9
Key.space,1.652368844017621e+18,1.652368844121845e+18,2,3,9
Key.shift,1.652368844693023e+18,1.652368796846155e+18,2,3,9
Key.space,1.652368846405472e+18,1.652368846505208e+18,2,3,9
Key.shift,1.652368846524593e+18,1.652368799896976e+18,2,3,9
Key.space,1.652368847275402e+18,1.652368847391841e+18,2,3,9
'e',1.652368847731031e+18,1.652368794804636e+18,2,3,9
'd',1.652368847879926e+18,1.652368846055635e+18,2,3,9
Key.space,1.652368848150555e+18,1.652368848234596e+18,2,3,9
Key.space,1.65236884843056e+18,1.652368848526861e+18,2,3,9
'e',1.652368848707504e+18,1.652368797107433e+18,2,3,9
'e',1.652368848942208e+18,1.652368800148733e+18,2,3,9
'e',1.652368849312632e+18,1.652368815722713e+18,2,3,9
Key.space,1.652368849530715e+18,1.652368849624681e+18,2,3,9
Key.space,1.652368850060113e+18,1.652368850180988e+18,2,3,9
Key.space,1.652368851075434e+18,1.652368851167589e+18,2,3,9
'k',1.652368851466784e+18,1.652368843916028e+18,2,3,9
'e',1.652368851573475e+18,1.652368816960429e+18,2,3,9
Key.space,1.652368851797468e+18,1.652368851877168e+18,2,3,9
'e',1.652368852317572e+18,1.652368845662541e+18,2,3,9
Key.space,1.652368852366413e+18,1.65236885247373e+18,2,3,9
'n',1.652368852852503e+18,1.652368739064935e+18,2,3,9
Key.space,1.652368852943101e+18,1.652368853034948e+18,2,3,9
'd',1.65236885368885e+18,1.652368846981811e+18,2,3,9
Key.space,1.652368853994084e+18,1.652368854082661e+18,2,3,9
Key.space,1.652368854321764e+18,1.652368854427707e+18,2,3,9
'd',1.652368854549332e+18,1.652368847983745e+18,2,3,9
'e',1.652368854699359e+18,1.652368846205878e+18,2,3,9
'e',1.652368855045767e+18,1.652368847132968e+18,2,3,9
Key.space,1.652368855455165e+18,1.652368855534325e+18,2,3,9
'n',1.652368855676301e+18,1.652368843854728e+18,2,3,9
Key.space,1.65236885578098e+18,1.652368855881707e+18,2,3,9
'n',1.652368856065211e+18,1.652368846292821e+18,2,3,9
'v',1.652368856185171e+18,1.652368856271067e+18,2,3,9
'n',1.652368857451161e+18,1.65236884722207e+18,2,3,9
Key.space,1.652368857539311e+18,1.652368857667264e+18,2,3,9
Key.space,1.652368857907048e+18,1.652368857979508e+18,2,3,9
Key.space,1.652368858132876e+18,1.652368858229641e+18,2,3,9
'n',1.65236885898885e+18,1.652368847565617e+18,2,3,9
Key.space,1.652368859732427e+18,1.652368859824964e+18,2,3,9
Key.shift,1.652368859849229e+18,1.652368815467063e+18,2,3,9
Key.space,1.65236886004521e+18,1.652368860155452e+18,2,3,9
Key.left,1.652368861991196e+18,1.65236886350711e+18,2,3,9
Key.left,1.652368862408402e+18,1.652368864014361e+18,2,3,9
Key.space,1.652368864667005e+18,1.652368864766616e+18,2,3,9
Key.space,1.652368865917031e+18,1.652368866008875e+18,2,3,9
'e',1.652368869818819e+18,1.652368847637064e+18,2,3,9
'e',1.652368870526573e+18,1.652368847843086e+18,2,3,9
Key.space,1.652368870657604e+18,1.652368870745384e+18,2,3,9
Key.space,1.65236887156095e+18,1.652368871673407e+18,2,3,9
'e',1.652368872510835e+18,1.652368848807801e+18,2,3,9
'n',1.652368873204778e+18,1.652368852912492e+18,2,3,9
'e',1.652368874299787e+18,1.652368849014949e+18,2,3,9
'n',1.652368875163953e+18,1.652368855751681e+18,2,3,9
'g',1.652368875259714e+18,1.652368739654573e+18,2,3,9
Key.space,1.652368875384862e+18,1.652368875476622e+18,2,3,9
Key.space,1.652368875611751e+18,1.652368875721487e+18,2,3,9
Key.space,1.652368877412624e+18,1.652368877521974e+18,2,3,9
Key.shift,1.652368877914677e+18,1.652368816703661e+18,2,3,9
'e',1.652368878344717e+18,1.65236884937678e+18,2,3,9
Key.space,1.652368879351603e+18,1.652368879423492e+18,2,3,9
'e',1.652368881314383e+18,1.652368851655414e+18,2,3,9
'n',1.652368881424026e+18,1.652368856149001e+18,2,3,9
Key.space,1.652368881637565e+18,1.652368881725532e+18,2,3,9
Key.space,1.652368919884986e+18,1.652368919985094e+18,2,3,9
Key.space,1.6523689213538e+18,1.652368921430726e+18,2,3,9
Key.space,1.652368942377027e+18,1.652368942453599e+18,2,3,9
Key.space,1.652368978113464e+18,1.652368978177972e+18,2,3,9
Key.shift,1.652368988154282e+18,1.652368842527908e+18,2,3,9
Key.space,1.652368988911992e+18,1.652368989027249e+18,2,3,9
Key.space,1.652368989729598e+18,1.652368989761111e+18,2,3,9
Key.space,1.652368991549485e+18,1.652368991637622e+18,2,3,9
'l',1.652368993191617e+18,1.652368991983335e+18,2,3,9
'l',1.652368993319415e+18,1.652368992107827e+18,2,3,9
'e',1.652368993632283e+18,1.652368852393319e+18,2,3,9
Key.space,1.652368993888685e+18,1.652368993963442e+18,2,3,9
Key.space,1.652368999600569e+18,1.652368999703793e+18,2,3,9
'e',1.65236900003092e+18,1.652368854774886e+18,2,3,9
'e',1.652369000316459e+18,1.652368855131359e+18,2,3,9
Key.space,1.652369000401833e+18,1.652369000488924e+18,2,3,9
'n',1.652369000547413e+18,1.652368857542297e+18,2,3,9
'e',1.652369000708526e+18,1.652368869937861e+18,2,3,9
'e',1.652369000833922e+18,1.652368870638812e+18,2,3,9
'd',1.652369001001225e+18,1.652368853776289e+18,2,3,9
Key.space,1.652369001275704e+18,1.652369001364542e+18,2,3,9
Key.space,1.652369001559694e+18,1.652369001639767e+18,2,3,9
'e',1.652369001819382e+18,1.652368872605075e+18,2,3,9
'e',1.652369002898683e+18,1.652368874391605e+18,2,3,9
Key.space,1.652369002988537e+18,1.652369003066909e+18,2,3,9
'e',1.652369003486267e+18,1.652368878421616e+18,2,3,9
Key.space,1.652369003579415e+18,1.652369003662691e+18,2,3,9
'e',1.652369044123474e+18,1.652368881405207e+18,2,3,9
Key.space,1.652369045223546e+18,1.652369045283598e+18,2,3,9
'n',1.652369051975372e+18,1.652368859060504e+18,2,3,9
Key.space,1.652369052058607e+18,1.652369052155576e+18,2,3,9
'n',1.652369052351331e+18,1.652368873266169e+18,2,3,9
'e',1.65236905323681e+18,1.652368993716802e+18,2,3,9
'd',1.652369053531821e+18,1.652368854629724e+18,2,3,9
Key.space,1.652369053635691e+18,1.652369053718451e+18,2,3,9
Key.space,1.652369059018848e+18,1.652369059103251e+18,2,3,9
Key.space,1.652369068286433e+18,1.652369068390802e+18,2,3,9
'd',1.6523690691307e+18,1.652369001095995e+18,2,3,9
Key.space,1.65236958634335e+18,1.652369586447072e+18,2,4,9
Key.space,1.652369587041327e+18,1.652369587136538e+18,2,4,9
Key.space,1.652369588858127e+18,1.652369588945379e+18,2,4,9
Key.space,1.652369589610981e+18,1.652369589701291e+18,2,4,9
Key.space,1.652369591627017e+18,1.652369591729853e+18,2,4,9
Key.space,1.652369653938667e+18,1.652369654043005e+18,2,4,9
Key.space,1.652369654506564e+18,1.652369654596811e+18,2,4,9
Key.space,1.652369655692625e+18,1.652369655783529e+18,2,4,9
'v',1.652369656725547e+18,1.652369656834072e+18,2,4,9
Key.space,1.652369657152577e+18,1.652369657251935e+18,2,4,9
Key.space,1.652369657478636e+18,1.652369657586468e+18,2,4,9
Key.space,1.652369659886663e+18,1.652369659975978e+18,2,4,9
'e',1.652369660629734e+18,1.652369587056137e+18,2,4,9
Key.space,1.652369660735579e+18,1.652369660820694e+18,2,4,9
Key.space,1.652369661087277e+18,1.652369661176891e+18,2,4,9
'e',1.652369664678485e+18,1.652369589603835e+18,2,4,9
'v',1.652369664997422e+18,1.652369665066798e+18,2,4,9
'e',1.652369665149452e+18,1.652369653926828e+18,2,4,9
Key.space,1.652369665246424e+18,1.65236966534559e+18,2,4,9
'l',1.65236966564255e+18,1.65236966060866e+18,2,4,9
Key.space,1.652369665786242e+18,1.652369665882813e+18,2,4,9
Key.space,1.652369668661525e+18,1.652369668762272e+18,2,4,9
Key.space,1.652369669310748e+18,1.652369669401111e+18,2,4,9
'e',1.652369669613234e+18,1.65236965536138e+18,2,4,9
Key.space,1.652369669954315e+18,1.652369670038667e+18,2,4,9
'l',1.652369670168061e+18,1.652369665571812e+18,2,4,9
'v',1.652369670451313e+18,1.652369670550182e+18,2,4,9
'e',1.65236967060353e+18,1.652369655642988e+18,2,4,9
Key.space,1.65236967100043e+18,1.652369671087017e+18,2,4,9
Key.space,1.652369672383477e+18,1.652369672462317e+18,2,4,9
Key.space,1.652369674700315e+18,1.652369674793166e+18,2,4,9
Key.space,1.652369675011818e+18,1.652369675103654e+18,2,4,9
'z',1.652369676795218e+18,1.652369676875582e+18,2,4,9
'e',1.652369677150466e+18,1.652369656417066e+18,2,4,9
"""comma""",1.652369677443414e+18,1.652369677515991e+18,2,4,9
Key.space,1.652369677558139e+18,1.652369677670071e+18,2,4,9
'e',1.652369677918115e+18,1.652369656968615e+18,2,4,9
'v',1.652369678107655e+18,1.652369678193345e+18,2,4,9
'e',1.652369678276044e+18,1.65236965987547e+18,2,4,9
'n',1.652369678386763e+18,1.652369591645945e+18,2,4,9
Key.space,1.652369678476985e+18,1.652369678583439e+18,2,4,9
Key.space,1.65236967908959e+18,1.652369679177146e+18,2,4,9
Key.space,1.652369679528021e+18,1.652369679616098e+18,2,4,9
'e',1.652369679995987e+18,1.652369660246322e+18,2,4,9
'e',1.65236968010715e+18,1.652369660722718e+18,2,4,9
Key.space,1.652369680455989e+18,1.652369680516325e+18,2,4,9
'n',1.652369681833467e+18,1.65236965551684e+18,2,4,9
'e',1.652369682140082e+18,1.652369664754726e+18,2,4,9
'n',1.652369683642276e+18,1.652369659150261e+18,2,4,9
'l',1.652369684059965e+18,1.652369665726975e+18,2,4,9
'e',1.652369684190097e+18,1.65236966524528e+18,2,4,9
Key.space,1.652369684258663e+18,1.652369684343324e+18,2,4,9
Key.space,1.652369684607796e+18,1.652369684688023e+18,2,4,9
'e',1.652369685119063e+18,1.652369669699994e+18,2,4,9
Key.space,1.652369685334678e+18,1.652369685410924e+18,2,4,9
'e',1.652369685634877e+18,1.652369670695323e+18,2,4,9
'l',1.652369686021017e+18,1.65236967021978e+18,2,4,9
'e',1.652369686150967e+18,1.652369677245207e+18,2,4,9
"""comma""",1.652369686762959e+18,1.652369686826115e+18,2,4,9
Key.space,1.652369686871395e+18,1.652369686951148e+18,2,4,9
'e',1.652369687100521e+18,1.652369677986501e+18,2,4,9
'e',1.652369687850207e+18,1.652369678368115e+18,2,4,9
Key.space,1.652369687966908e+18,1.652369688069819e+18,2,4,9
Key.space,1.652369688452754e+18,1.652369688533789e+18,2,4,9
Key.space,1.652369689372497e+18,1.6523696894698e+18,2,4,9
'e',1.652369690024896e+18,1.652369680049279e+18,2,4,9
'v',1.652369690184635e+18,1.652369690272944e+18,2,4,9
'e',1.652369690339588e+18,1.652369680196135e+18,2,4,9
Key.space,1.652369690466875e+18,1.652369690561781e+18,2,4,9
Key.space,1.652369691016272e+18,1.652369691104458e+18,2,4,9
'l',1.652369691825637e+18,1.652369684143836e+18,2,4,9
Key.space,1.652369692075068e+18,1.652369692151162e+18,2,4,9
Key.space,1.652369692526898e+18,1.652369692622965e+18,2,4,9
'e',1.652369692849185e+18,1.652369682200404e+18,2,4,9
Key.space,1.652369692927646e+18,1.652369693044263e+18,2,4,9
'e',1.652369693105235e+18,1.652369684266493e+18,2,4,9
'n',1.652369693227644e+18,1.652369668570539e+18,2,4,9
Key.space,1.652369693457718e+18,1.652369693541586e+18,2,4,9
Key.space,1.652369694104179e+18,1.652369694189748e+18,2,4,9
Key.space,1.652369694446353e+18,1.652369694526482e+18,2,4,9
'e',1.652369694759826e+18,1.652369685196151e+18,2,4,9
Key.space,1.652369694837649e+18,1.652369694933304e+18,2,4,9
'd',1.652369695004837e+18,1.65236966620194e+18,2,4,9
Key.space,1.652369695627977e+18,1.652369695712567e+18,2,4,9
'e',1.652369787119121e+18,1.652369685722832e+18,2,4,9
'e',1.652369807594828e+18,1.652369686246955e+18,2,4,9
Key.space,1.652369808762089e+18,1.652369808834225e+18,2,4,9
'e',1.652369812698506e+18,1.652369687195226e+18,2,4,9
Key.space,1.652369812790334e+18,1.652369812874953e+18,2,4,9
Key.space,1.652369813451672e+18,1.6523698135375e+18,2,4,9
'd',1.652369814747688e+18,1.652369694092244e+18,2,4,9
'd',1.652369814974676e+18,1.652369695079925e+18,2,4,9
Key.space,1.6523698150597e+18,1.652369815158772e+18,2,4,9
Key.space,1.652369815723515e+18,1.652369815822922e+18,2,4,9
'g',1.652369816479667e+18,1.652369691480378e+18,2,4,9
Key.space,1.652369816674372e+18,1.652369816774886e+18,2,4,9
'o',1.652369818052518e+18,1.652369586745756e+18,2,4,9
'n',1.652369818168153e+18,1.652369674566763e+18,2,4,9
Key.space,1.652369818277365e+18,1.652369818369412e+18,2,4,9
'n',1.652369818497296e+18,1.652369678455325e+18,2,4,9
'd',1.652369818582582e+18,1.652369814827883e+18,2,4,9
Key.space,1.652369818687104e+18,1.652369818775671e+18,2,4,9
'd',1.652369819759452e+18,1.652369815058478e+18,2,4,9
'e',1.652369819897881e+18,1.652369687926177e+18,2,4,9
Key.space,1.652369820001012e+18,1.652369820095636e+18,2,4,9
'e',1.652369820441372e+18,1.652369690104646e+18,2,4,9
Key.space,1.652369820525327e+18,1.652369820602025e+18,2,4,9
Key.space,1.652369821072355e+18,1.652369821156063e+18,2,4,9
Key.space,1.652369823363017e+18,1.652369823451582e+18,2,4,9
'l',1.652369824089124e+18,1.652369686085029e+18,2,4,9
'e',1.652369824433333e+18,1.652369690435729e+18,2,4,9
Key.space,1.65236982485099e+18,1.652369824939525e+18,2,4,9
'e',1.652369825124107e+18,1.652369692923798e+18,2,4,9
'e',1.65236982549171e+18,1.652369693201018e+18,2,4,9
Key.space,1.652369825749369e+18,1.652369825825385e+18,2,4,9
'e',1.652369857849554e+18,1.652369694836578e+18,2,4,9
'e',1.652369858859209e+18,1.652369787255174e+18,2,4,9
Key.space,1.652369860241795e+18,1.652369860342453e+18,2,4,9
'e',1.652369860663491e+18,1.652369807714906e+18,2,4,9
'v',1.652369865066545e+18,1.652369865171043e+18,2,4,9
'n',1.652369865411511e+18,1.652369681900473e+18,2,4,9
'v',1.652369865480141e+18,1.652369865644072e+18,2,4,9
'n',1.652369865793535e+18,1.652369683717394e+18,2,4,9
'e',1.652369896809464e+18,1.652369812778805e+18,2,4,9
Key.space,1.652369897874633e+18,1.652369897947282e+18,2,4,9
Key.space,1.652369900206616e+18,1.652369900282552e+18,2,4,9
'e',1.6523699008225e+18,1.65236981997895e+18,2,4,9
'l',1.652369900942036e+18,1.652369691906164e+18,2,4,9
'l',1.652369901095472e+18,1.652369824136777e+18,2,4,9
'd',1.652369902188997e+18,1.652369818670774e+18,2,4,9
'e',1.652369902353932e+18,1.652369820535248e+18,2,4,9
'v',1.652369902518341e+18,1.652369902610338e+18,2,4,9
'e',1.652369902669605e+18,1.652369824557486e+18,2,4,9
'l',1.652369902778543e+18,1.652369900993148e+18,2,4,9
'o',1.652369902926322e+18,1.652369589274232e+18,2,4,9
'e',1.652369903124479e+18,1.652369825224737e+18,2,4,9
'd',1.652369903230336e+18,1.652369819835842e+18,2,4,9
Key.space,1.652369903325162e+18,1.652369903417493e+18,2,4,9
'f',1.652369904669142e+18,1.652369668942947e+18,2,4,9
'l',1.652369904984099e+18,1.652369901122398e+18,2,4,9
'l',1.65236990510517e+18,1.652369902826211e+18,2,4,9
Key.space,1.65236990531899e+18,1.652369905407588e+18,2,4,9
'n',1.652369905707118e+18,1.652369693303353e+18,2,4,9
Key.space,1.652369905787465e+18,1.652369905887491e+18,2,4,9
'h',1.65236990596049e+18,1.652369586597645e+18,2,4,9
'e',1.652369906067174e+18,1.652369825568795e+18,2,4,9
Key.space,1.652369906360278e+18,1.65236990644045e+18,2,4,9
'e',1.652369908074488e+18,1.652369857986208e+18,2,4,9
'o',1.652369908449191e+18,1.652369591516642e+18,2,4,9
